"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"63","28.457982","192.168.73.128","192.168.73.1","UDP","20000","368","","10000","","0.004529000","20000  >  10000 Len=326"
"64","28.463761","192.168.73.128","192.168.73.1","UDP","20001","368","","10001","","0.005779000","20001  >  10001 Len=326"
"65","28.466534","192.168.73.128","192.168.73.1","UDP","20000","368","","10000","","0.002773000","20000  >  10000 Len=326"
"66","28.472057","192.168.73.128","192.168.73.1","UDP","20001","368","","10001","","0.005523000","20001  >  10001 Len=326"
"67","28.870629","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.398572000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"68","29.352141","192.168.73.128","192.168.73.1","UDP","20001","396","","10001","","0.481512000","20001  >  10001 Len=354"
"69","30.034395","192.168.48.130","192.168.48.1","DNS","42496","81","","53","","0.682254000","Standard query 0xc329 A 2.debian.pool.ntp.org"
"70","30.034456","192.168.48.130","192.168.48.1","DNS","42496","81","","53","","0.000061000","Standard query 0x012a AAAA 2.debian.pool.ntp.org"
"71","32.044655","192.168.48.133","192.168.48.1","TCP","46768","74","0x0002","53","3","2.010199000","[TCP Retransmission] 46768  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387516505 TSecr=0 WS=128"
"72","34.700454","192.168.48.133","192.168.48.1","ICMP","","74","","","","2.655799000","Echo (ping) reply    id=0x0001, seq=163/41728, ttl=64"
"73","34.969742","192.168.48.133","192.168.48.1","TCP","49970","74","0x0002","53","4","0.269288000","49970  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387519430 TSecr=0 WS=128"
"74","35.040129","192.168.48.130","192.168.48.1","DNS","42496","81","","53","","0.070387000","Standard query 0xc329 A 2.debian.pool.ntp.org"
"75","35.040229","192.168.48.130","192.168.48.1","DNS","42496","81","","53","","0.000100000","Standard query 0x012a AAAA 2.debian.pool.ntp.org"
"76","35.704695","192.168.48.133","192.168.48.1","ICMP","","74","","","","0.664466000","Echo (ping) reply    id=0x0001, seq=164/41984, ttl=64"
"77","35.980244","192.168.48.133","192.168.48.1","TCP","49970","74","0x0002","53","4","0.275549000","[TCP Retransmission] 49970  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387520441 TSecr=0 WS=128"
"78","36.711102","192.168.48.133","192.168.48.1","ICMP","","74","","","","0.730858000","Echo (ping) reply    id=0x0001, seq=165/42240, ttl=64"
"79","37.715205","192.168.48.133","192.168.48.1","ICMP","","74","","","","1.004103000","Echo (ping) reply    id=0x0001, seq=166/42496, ttl=64"
"80","37.807007","192.168.73.128","192.168.73.1","UDP","20000","1269","","10000","","0.091802000","20000  >  10000 Len=1227"
"81","37.996600","192.168.48.133","192.168.48.1","TCP","49970","74","0x0002","53","4","0.189593000","[TCP Retransmission] 49970  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387522457 TSecr=0 WS=128"
"82","38.534737","192.168.73.128","192.168.73.1","UDP","20000","788","","10000","","0.538137000","20000  >  10000 Len=746"
"83","38.537098","192.168.73.128","192.168.73.1","UDP","20000","183","","10000","","0.002361000","20000  >  10000 Len=141"
"84","38.542125","192.168.73.128","192.168.73.1","UDP","20001","183","","10001","","0.005027000","20001  >  10001 Len=141"
"85","38.544555","192.168.73.128","192.168.73.1","UDP","20000","788","","10000","","0.002430000","20000  >  10000 Len=746"
"86","38.583944","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.039389000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"87","38.587154","192.168.73.128","192.168.73.1","UDP","20001","788","","10001","","0.003210000","20001  >  10001 Len=746"
"88","38.646895","192.168.73.128","192.168.73.1","UDP","20001","788","","10001","","0.059741000","20001  >  10001 Len=746"
"89","40.045766","192.168.48.130","192.168.48.1","DNS","35334","93","","53","","1.398871000","Standard query 0xc44f A 2.debian.pool.ntp.org.localdomain"
"90","40.045869","192.168.48.130","192.168.48.1","DNS","35334","93","","53","","0.000103000","Standard query 0x6933 AAAA 2.debian.pool.ntp.org.localdomain"
"91","41.360462","0c:83:56:9e:00:01","CDP/VTP/DTP/PAgP/UDLD","DTP","","60","","","","1.314593000","Dynamic Trunk Protocol"
"92","41.364042","192.168.73.128","192.168.73.1","UDP","20000","729","","10000","","0.003580000","20000  >  10000 Len=687"
"93","42.028124","192.168.48.133","192.168.48.1","TCP","49970","74","0x0002","53","4","0.664082000","[TCP Retransmission] 49970  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387526489 TSecr=0 WS=128"
"94","42.476582","0c:83:56:9e:00:01","CDP/VTP/DTP/PAgP/UDLD","DTP","","90","","","","0.448458000","Dynamic Trunk Protocol"
"95","42.480783","192.168.73.128","192.168.73.1","UDP","20000","396","","10000","","0.004201000","20000  >  10000 Len=354"
"96","44.980557","192.168.48.133","192.168.48.1","TCP","50244","74","0x0002","53","5","2.499774000","50244  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387529441 TSecr=0 WS=128"
"97","45.051553","192.168.48.130","192.168.48.1","DNS","35334","93","","53","","0.070996000","Standard query 0xc44f A 2.debian.pool.ntp.org.localdomain"
"98","45.051659","192.168.48.130","192.168.48.1","DNS","35334","93","","53","","0.000106000","Standard query 0x6933 AAAA 2.debian.pool.ntp.org.localdomain"
"99","45.242105","VMware_72:69:7d","VMware_c0:00:02","ARP","","60","","","","0.190446000","Who has 192.168.48.1? Tell 192.168.48.130"
"100","45.996259","192.168.48.133","192.168.48.1","TCP","50244","74","0x0002","53","5","0.754154000","[TCP Retransmission] 50244  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387530457 TSecr=0 WS=128"
"101","48.012499","192.168.48.133","192.168.48.1","TCP","50244","74","0x0002","53","5","2.016240000","[TCP Retransmission] 50244  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387532473 TSecr=0 WS=128"
"102","48.060986","192.168.73.128","192.168.73.1","UDP","20001","1023","","10001","","0.048487000","20001  >  10001 Len=981"
"103","48.063328","192.168.73.128","192.168.73.1","UDP","20000","1023","","10000","","0.002342000","20000  >  10000 Len=981"
"104","48.068428","192.168.73.128","192.168.73.1","UDP","20000","1023","","10000","","0.005100000","20000  >  10000 Len=981"
"105","48.070809","192.168.73.128","192.168.73.1","UDP","20001","1023","","10001","","0.002381000","20001  >  10001 Len=981"
"106","48.076069","192.168.73.128","192.168.73.1","UDP","20001","1023","","10001","","0.005260000","20001  >  10001 Len=981"
"107","48.078343","192.168.73.128","192.168.73.1","UDP","20000","1023","","10000","","0.002274000","20000  >  10000 Len=981"
"108","48.085423","192.168.73.128","192.168.73.1","UDP","20000","1023","","10000","","0.007080000","20000  >  10000 Len=981"
"109","48.110121","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.024698000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"110","48.114286","192.168.73.128","192.168.73.1","UDP","20000","1023","","10000","","0.004165000","20000  >  10000 Len=981"
"111","48.136087","192.168.73.128","192.168.73.1","UDP","20000","1023","","10000","","0.021801000","20000  >  10000 Len=981"
"112","50.058440","192.168.48.130","192.168.48.1","DNS","33316","81","","53","","1.922353000","Standard query 0x66c6 A 3.debian.pool.ntp.org"
"113","50.058630","192.168.48.130","192.168.48.1","DNS","33316","81","","53","","0.000190000","Standard query 0x63cd AAAA 3.debian.pool.ntp.org"
"114","52.268084","192.168.48.133","192.168.48.1","TCP","50244","74","0x0002","53","5","2.209454000","[TCP Retransmission] 50244  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387536729 TSecr=0 WS=128"
"115","54.989241","192.168.48.133","192.168.48.1","TCP","43676","74","0x0002","53","6","2.721157000","43676  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387539450 TSecr=0 WS=128"
"116","55.061406","192.168.48.130","192.168.48.1","DNS","33316","81","","53","","0.072165000","Standard query 0x66c6 A 3.debian.pool.ntp.org"
"117","55.061484","192.168.48.130","192.168.48.1","DNS","33316","81","","53","","0.000078000","Standard query 0x63cd AAAA 3.debian.pool.ntp.org"
"118","56.011859","192.168.48.133","192.168.48.1","TCP","43676","74","0x0002","53","6","0.950375000","[TCP Retransmission] 43676  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387540473 TSecr=0 WS=128"
"119","57.388320","VMware_2f:25:17","VMware_c0:00:02","ARP","","60","","","","1.376461000","Who has 192.168.48.1? Tell 192.168.48.133"
"120","58.028121","192.168.48.133","192.168.48.1","TCP","43676","74","0x0002","53","6","0.639801000","[TCP Retransmission] 43676  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387542489 TSecr=0 WS=128"
"121","58.655927","192.168.73.128","192.168.73.1","UDP","20001","561","","10001","","0.627806000","20001  >  10001 Len=519"
"122","58.658401","192.168.73.128","192.168.73.1","UDP","20000","561","","10000","","0.002474000","20000  >  10000 Len=519"
"123","58.670524","192.168.73.128","192.168.73.1","UDP","20001","561","","10001","","0.012123000","20001  >  10001 Len=519"
"124","58.672379","192.168.73.128","192.168.73.1","UDP","20000","561","","10000","","0.001855000","20000  >  10000 Len=519"
"125","58.686733","192.168.73.128","192.168.73.1","UDP","20001","561","","10001","","0.014354000","20001  >  10001 Len=519"
"126","58.689081","192.168.73.128","192.168.73.1","UDP","20000","561","","10000","","0.002348000","20000  >  10000 Len=519"
"127","58.876724","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.187643000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"128","58.908944","192.168.73.128","192.168.73.1","UDP","20001","888","","10001","","0.032220000","20001  >  10001 Len=846"
"129","60.066947","192.168.48.130","192.168.48.1","DNS","39554","93","","53","","1.158003000","Standard query 0xeb39 A 3.debian.pool.ntp.org.localdomain"
"130","60.067050","192.168.48.130","192.168.48.1","DNS","39554","93","","53","","0.000103000","Standard query 0xd623 AAAA 3.debian.pool.ntp.org.localdomain"
"131","62.252268","192.168.48.133","192.168.48.1","TCP","43676","74","0x0002","53","6","2.185218000","[TCP Retransmission] 43676  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387546713 TSecr=0 WS=128"
"132","64.411583","192.168.73.128","192.168.73.1","UDP","20001","1185","","10001","","2.159315000","20001  >  10001 Len=1143"
"133","64.999253","192.168.48.133","192.168.48.1","TCP","48628","74","0x0002","53","7","0.587670000","48628  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387549460 TSecr=0 WS=128"
"134","65.067999","192.168.48.130","192.168.48.1","DNS","39554","93","","53","","0.068746000","Standard query 0xeb39 A 3.debian.pool.ntp.org.localdomain"
"135","65.068071","192.168.48.130","192.168.48.1","DNS","39554","93","","53","","0.000072000","Standard query 0xd623 AAAA 3.debian.pool.ntp.org.localdomain"
"136","66.028070","192.168.48.133","192.168.48.1","TCP","48628","74","0x0002","53","7","0.959999000","[TCP Retransmission] 48628  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387550489 TSecr=0 WS=128"
"137","68.043875","192.168.48.133","192.168.48.1","TCP","48628","74","0x0002","53","7","2.015805000","[TCP Retransmission] 48628  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387552505 TSecr=0 WS=128"
"138","69.241125","192.168.73.128","192.168.73.1","UDP","20000","410","","10000","","1.197250000","20000  >  10000 Len=368"
"139","69.243545","192.168.73.128","192.168.73.1","UDP","20001","410","","10001","","0.002420000","20001  >  10001 Len=368"
"140","69.248637","192.168.73.128","192.168.73.1","UDP","20000","519","","10000","","0.005092000","20000  >  10000 Len=477"
"141","69.250943","192.168.73.128","192.168.73.1","UDP","20001","519","","10001","","0.002306000","20001  >  10001 Len=477"
"142","69.256013","192.168.73.128","192.168.73.1","UDP","20000","429","","10000","","0.005070000","20000  >  10000 Len=387"
"143","69.258489","192.168.73.128","192.168.73.1","UDP","20001","429","","10001","","0.002476000","20001  >  10001 Len=387"
"144","69.263642","192.168.73.128","192.168.73.1","UDP","20000","429","","10000","","0.005153000","20000  >  10000 Len=387"
"145","69.266000","192.168.73.128","192.168.73.1","UDP","20001","429","","10001","","0.002358000","20001  >  10001 Len=387"
"146","69.270882","192.168.73.128","192.168.73.1","UDP","20000","429","","10000","","0.004882000","20000  >  10000 Len=387"
"147","69.346626","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.075744000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"148","69.350951","192.168.73.128","192.168.73.1","UDP","20000","480","","10000","","0.004325000","20000  >  10000 Len=438"
"149","69.576731","192.168.73.128","192.168.73.1","UDP","20001","393","","10001","","0.225780000","20001  >  10001 Len=351"
"150","69.578838","192.168.73.128","192.168.73.1","UDP","20000","393","","10000","","0.002107000","20000  >  10000 Len=351"
"151","69.584069","192.168.73.128","192.168.73.1","UDP","20001","393","","10001","","0.005231000","20001  >  10001 Len=351"
"152","70.075398","192.168.48.130","192.168.48.1","DNS","57100","81","","53","","0.491329000","Standard query 0x420d A 0.debian.pool.ntp.org"
"153","70.075502","192.168.48.130","192.168.48.1","DNS","57100","81","","53","","0.000104000","Standard query 0x8b70 AAAA 0.debian.pool.ntp.org"
"154","72.235855","192.168.48.133","192.168.48.1","TCP","48628","74","0x0002","53","7","2.160353000","[TCP Retransmission] 48628  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387556697 TSecr=0 WS=128"
"155","75.010293","192.168.48.133","192.168.48.1","TCP","53276","74","0x0002","53","8","2.774438000","53276  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387559471 TSecr=0 WS=128"
"156","75.080967","192.168.48.130","192.168.48.1","DNS","57100","81","","53","","0.070674000","Standard query 0x420d A 0.debian.pool.ntp.org"
"157","75.081076","192.168.48.130","192.168.48.1","DNS","57100","81","","53","","0.000109000","Standard query 0x8b70 AAAA 0.debian.pool.ntp.org"
"158","75.632556","192.168.48.132","192.168.48.133","ICMP","","74","","","","0.551480000","Echo (ping) request  id=0x0001, seq=9/2304, ttl=128 (reply in 159)"
"159","75.632793","192.168.48.133","192.168.48.132","ICMP","","74","","","","0.000237000","Echo (ping) reply    id=0x0001, seq=9/2304, ttl=64 (request in 158)"
"160","76.011583","192.168.48.133","192.168.48.1","TCP","53276","74","0x0002","53","8","0.378790000","[TCP Retransmission] 53276  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387560473 TSecr=0 WS=128"
"161","76.638248","192.168.48.132","192.168.48.133","ICMP","","74","","","","0.626665000","Echo (ping) request  id=0x0001, seq=10/2560, ttl=128 (reply in 162)"
"162","76.638557","192.168.48.133","192.168.48.132","ICMP","","74","","","","0.000309000","Echo (ping) reply    id=0x0001, seq=10/2560, ttl=64 (request in 161)"
"163","77.648904","192.168.48.132","192.168.48.133","ICMP","","74","","","","1.010347000","Echo (ping) request  id=0x0001, seq=11/2816, ttl=128 (reply in 164)"
"164","77.649084","192.168.48.133","192.168.48.132","ICMP","","74","","","","0.000180000","Echo (ping) reply    id=0x0001, seq=11/2816, ttl=64 (request in 163)"
"165","78.028058","192.168.48.133","192.168.48.1","TCP","53276","74","0x0002","53","8","0.378974000","[TCP Retransmission] 53276  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387562489 TSecr=0 WS=128"
"166","78.672908","192.168.48.132","192.168.48.133","ICMP","","74","","","","0.644850000","Echo (ping) request  id=0x0001, seq=12/3072, ttl=128 (reply in 167)"
"167","78.673165","192.168.48.133","192.168.48.132","ICMP","","74","","","","0.000257000","Echo (ping) reply    id=0x0001, seq=12/3072, ttl=64 (request in 166)"
"168","79.940690","192.168.73.128","192.168.73.1","UDP","20001","705","","10001","","1.267525000","20001  >  10001 Len=663"
"169","79.943271","192.168.73.128","192.168.73.1","UDP","20000","705","","10000","","0.002581000","20000  >  10000 Len=663"
"170","80.086832","192.168.48.130","192.168.48.1","DNS","53932","93","","53","","0.143561000","Standard query 0xb93a A 0.debian.pool.ntp.org.localdomain"
"171","80.086946","192.168.48.130","192.168.48.1","DNS","53932","93","","53","","0.000114000","Standard query 0x2b03 AAAA 0.debian.pool.ntp.org.localdomain"
"172","80.159388","VMware_43:e1:33","VMware_2f:25:17","ARP","","42","","","","0.072442000","Who has 192.168.48.133? Tell 192.168.48.132"
"173","80.159578","VMware_2f:25:17","VMware_43:e1:33","ARP","","60","","","","0.000190000","192.168.48.133 is at 00:0c:29:2f:25:17"
"174","80.291361","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.131783000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"175","80.294323","192.168.73.128","192.168.73.1","UDP","20001","1269","","10001","","0.002962000","20001  >  10001 Len=1227"
"176","80.683842","VMware_2f:25:17","VMware_43:e1:33","ARP","","60","","","","0.389519000","Who has 192.168.48.132? Tell 192.168.48.133"
"177","80.684019","VMware_43:e1:33","VMware_2f:25:17","ARP","","42","","","","0.000177000","192.168.48.132 is at 00:0c:29:43:e1:33"
"178","82.219584","192.168.48.133","192.168.48.1","TCP","53276","74","0x0002","53","8","1.535565000","[TCP Retransmission] 53276  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387566681 TSecr=0 WS=128"
"179","85.018013","192.168.48.133","192.168.48.1","TCP","58962","74","0x0002","53","9","2.798429000","58962  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387569479 TSecr=0 WS=128"
